text_combined,label
monkeyorg email admin adminchicagopromoitemscom messages couldnt delivered recent outgoing messages couldnt delivered due lack updating email account information connection timed auto initiate delivery click retrieve initiate delivery delivery report josemonkeyorg 28 nov 2022 112624 0000 recent outgoing messages couldnt delivered,1
monkeyorg mail center josesynergynaturalcam domain555html 7 secure messages server date 11302022 14239 accountjosemonkeyorg received 14 important encrypted messages email josemonkeyorg follow link read encrypted message secured messages viewed directly mailboxmessages left unread deleted permanently mail server monkeyorg 30 nov 2022 014240 0800 7 unread encrypted emails received,1
monkeyorg mail center josegenfiakhost domain555html 7 secure messages server date 11302022 21901 accountjosemonkeyorg received 14 important encrypted messages email josemonkeyorg follow link read encrypted message secured messages viewed directly mailboxmessages left unread deleted permanently mail server monkeyorg 30 nov 2022 021901 0800 secured emails monkeyorg mailserver,1
monkeyorg mail center josegenfiakhost domain555html 7 secure messages server date 11302022 25450 accountjosemonkeyorg received 14 important encrypted messages email josemonkeyorg follow link read encrypted message secured messages viewed directly mailboxmessages left unread deleted permanently mail server monkeyorg 30 nov 2022 025450 0800 7 unread encrypted emails received,1
support monkeyorg mail01iswsendgridiswpanelvrfpagecom email account monkeyorg server congestion dear jose monkeyorg sever holding 4 incoming messages email josemonkeyorg verified continue using account please verify email account review verify account may able access email ignored process takes minutes verification allow couple minutes update completed thank 2022 monkeyorg 4 dec 2022 211259 0800 action required monkeyorg,1
monkeyorg supportmonkeyorg hi jose josemonkeyorg removal monkeyorg server approved initiated due ignorance last verification warning removal occur exactly 48 hours7 dec 2022 now4 dec 2022 recommend protect mailbox continue removal cancel removal 2022 monkeyorg please reply message 05 dec 2022 002819 0800 identity confirmation request monkeyorg,1
usaawebservices benwestbrooklawfirmcom usaa security zone usaa ending in0083 new documents dear customer please take minutes review following new documents weve posted credit card authorized user blocked credit card temporary suspension view documents thank usaa usaa means united services automobile association insurance banking companies banks member fdic go paperless please reply email contact usaa visit secure contact page privacy promise united services automobile association 9800 fredericksburg road san antonio texas 78288 usaa security zone usaa ending in0083 new documents dear customer please take minutes review following new documents weve posted credit card authorized user blocked credit card temporary suspension view documents thank usaa usaa means united services automobile association insurance banking companies banks member fdic go paperless please reply email contact usaa visit secure contact page privacy promise united services automobile association 9800 fredericksburg road san antonio texas 78288 mon 05 dec 2022 192236 0000 utc new document usaa,1
support michaelhardymypostofficecouk monkeyorg notification нello josemonkeyorg password josemonkeyorg expires today use password monkeyorg 06 dec 2022 185159 0800 email service action alert monkeyorg,1
netlflx cool390rnatlikadeliycom dear customer adresse_email problems current billing information update information help center contact us 2022129 dear customer adresse_email problems current billing information update information help center contact us 2022129 fri 9 dec 2022 020640 0800 utf8bu3rhdhvzoibz0l51cidrgncwew3qtw50ig3qtxro0l5kihfqshmgzgxrgwzrlm7qtwqg4p2x,1
wetransfer no_replywetransfercom test transfer expires 20220825 jeanetterodriguezmcftcom sent product sample specificationspdf 5 items 200 mb total expires 15 december 2022 product sample specifications kindly find attached product sample product order company specifications thanks regards ms jeanette rodriguez mcft trading llc get files download link httpswetransfercomdownloads2ddd705c3f9194e81aad04deb30acee820220818123211 d4c5b6a979dc7e842a4fffbb31f076cf2022081812323546fe24 5 items product sample 1pdf 9 mb product sample 2pdf 8 mb sample 1 videomp4 33 mb sample 2 videomp4 109 mb specificationspdf 41 mb make sure emails arrive please add noreplywetransfercom contacts wetransfer help legal report transfer spam 9 dec 2022 155458 0000 jeanetterodriguezmcftcom sent product sample specificationspdf via wetransfer,1
monkeyorg support inboxinboxorg queued messages notification dear jose messages queued pending delivery 1292022 123855 tap signin verify mailbox functions mail restored verify thank youmonkeyorg support account sign 09 dec 2022 003855 0100 queued messages notification,1
info advantageapartmentscom infoadvantageapartmentscom paypal sent payment 69999 usd ftx may take moments transaction appear account transaction id 9xj31677tk080711f transaction date dec 11 2022 merchant ftx instructions merchant havent entered instructions invoice id anr9cfqf0000000000000000000laktybjm description unit price qty amount shipping label paypal shipping powered ftx 69999 usd 1 69999 usd subtotal 69999 usd total 69999 usd payment 69999 usd issues transaction 10 days date transaction open dispute resolution center information call us 1 800 4917305 ________________________________ help contact security apps please dont reply email get touch us click help contact paypal customer service reached 8004917305 sure received email learn copyright c 19992022 paypal inc rights reserved paypal located 2211 n first st san jose ca 95131 paypal rt000016en_usenus1406789231dd5aab paypal sent payment 69999 usd ftx may take moments transaction appear account transaction id 9xj31677tk080711f transaction date dec 11 2022 merchant ftx instructions merchant havent entered instructions invoice id anr9cfqf0000000000000000000laktybjm description unit price qty amount shipping label paypal shipping powered ftx 69999 usd 1 69999 usd subtotal 69999 usd total 69999 usd payment 69999 usd issues transaction 10 days date transaction open dispute resolution center information call us 1 800 4917305 help contact security apps please dont reply email get touch us click help contact paypal customer service reached 8004917305 sure received email learn copyright 19992022 paypal inc rights reserved paypal located 2211 n first st san jose ca 95131 paypal rt000016en_usenus1406789231dd5aab sun 11 dec 2022 120450 0000 receipt payment ftx,1
monkeyorg helpdeskmonkeyorg monkeyorg hi josepassword josemonkeyorg expire todayuse current password continue josemonkeyorg keep password 15 dec 2022 183300 0500 rectify password monkeyorg,1
help center infohelpcentercoza_infohelpcentercoza_infohelpcentercoza177005em5269xfund02ml hello please note monthly payment failed billing team cant debit nominated card due missing information payment details please verify details avoid delay service httpsnetflixcomupdateaccountinfo appreciate opportunity business ask understanding netflix support hello please note monthly payment failed billing team cant debit nominated card due missing information payment details please verify details avoid delay service httpsnetflixcomupdateaccountinfo appreciate opportunity business ask understanding netflix support hello please note monthly payment failed billing team cant debit nominated card due missing information payment details please verify details avoid delay service httpsnetflixcomupdateaccountinfo appreciate opportunity business ask understanding netflix support tue 20 dec 2022 230027 0000 utc netflix trouble current billing information,1
metamask infosofamekarcom verify metamask wallet system shown metamask wallet yet verified verification done easily via button unverified accounts suspended friday 13 january 2023 sorry inconvenience caused please note intention keep customers safe happy safety remain highest priority verify metamask email sent josemonkeyorg 27 dec 2022 105649 0800 metamask wallet suspended,1
fastway infofastwaycoza_infofastwaycoza_infofastwaycoza154565em5269xfund02ml announcing jotform tables spreadsheet isnt enough team shipment way dear client parcel number bn1018894701 way package stopped post r2500 shipping cost paid shipping cost paid package returned continue fastway app see current status package next step shipment way dear client parcel number bn1018894701 way package stopped post r2500 shipping cost paid shipping cost paid package returned continue fastway app see current status package next step announcing jotform tables spreadsheet isnt enough team shipment way dear client parcel number bn1018894701 way package stopped post r2500 shipping cost paid shipping cost paid package returned continue fastway app see current status package next step wed 21 dec 2022 013332 0000 utc shipment way,1
hpl nom may 25 2001 see attached file hplno 525 xls hplno 525 xls,0
nom actual vols 24 th forwarded sabrae zajac hou ect 05 30 2001 12 07 pm enron capital trade resources corp eileen ponton 05 29 2001 08 37 davilal txu com cstonel txu com mjones 7 txu com hpl scheduling enron com liz bellamy enron com szajac enron com cc subject nom actual vols 24 th agree nomination 33 750 forwarded eileen ponton houston pefs pec 05 29 01 08 36 charlie stone eileen ponton melissa jones com hpl scheduling enron com liz bellamy enron com szajac enron com 05 25 01 subject nom actual vols 24 th 04 23 pm agree nominated volume records reflect following nom schedule 30 rate eff 0900 hrs hour beginning 1400 hrs 6 250 60 rate eff 1400 hrs hour beginning 1700 hrs 7 500 30 rate eff 1700 hrs hour beginning 0900 hrs 20 000 total nominated 33 750 please review source data let us know agree thanks ccs eileen ponton 05 25 2001 04 06 50 pm david avila lsp enserch us tu charlie stone energy txu tu melissa jones energy txu tu hpl scheduling enron com liz bellamy enron com szajac enron com cc subject nom actual vols 24 th nom mcf mmbtu 27 500 33 109 34 003,0
enron actuals march 30 april 1 201 estimated actuals march 30 2001 flow march 31 2001 flow april 1 2001 teco tap 35 000 receive actuals duke forward,0
hpl nom may 30 2001 see attached file hplno 530 xls hplno 530 xls,0
hpl nom june 1 2001 see attached file hplno 601 xls hplno 601 xls,0
hpl nom may 31 2001 see attached file hplno 531 xls hplno 531 xls,0
9760 tried get fancy address came back forwarded lauri allen hol aepin 10 25 2001 01 11 pm daren farmer enron com cc subject 9760 daren rate meter 9760 highlander central point 1 year starting 12 1 01 delivered equistar channelview 1373 07 mm price expires 1 week november 1 2001 let know need refresh time thanks,0
hpl noms february 15 2000 see attached file hplo 215 xls hplo 215 xls,0
fw pooling contract template original message christinehauk txu com mailto christinehauk txu com sent monday november 26 2001 9 45 buss jd subject pooling contract template see attached file line x pool contract doc,0
hpl nom march 28 2000 see attached file hplo 328 xls hplo 328 xls,0
fw txu lone star pipeline standard pooling agreement original message jeffsmirin txu com mailto jeffsmirin txu com sent monday november 26 2001 11 31 buss jd subject txu lone star pipeline standard pooling agreement standard pooling agreement noticed last two pages file actually cover sheet index actually front document see attached file standard pooling agreement doc,0
enron hpl nom december 1 2000 see attached file hplnl 201 xls hplnl 201 xls,0
hpl nom may 26 29 2001 see attached file hplno 526 xls hplno 526 xls,0
enron hpl actuals november 13 2000 teco tap 120 000 hpl gas daily ls hpl lsk ic 30 000 enron,0
txu noms 10 14 16 00 attached please find txu nominations weekend october 14 16 2000 scheduled flows see attached file hplnl 014 xls hplnl 014 xls,0
hpl nom april 2001 see attached file hplno 410 xls hplno 410 xls,0
spoke person confirms pg e side said brian agrees tufco ena numbers march also days 1 5 taken iferc 160 000 enron 110 625 gd 0 agree ami,0
noms actual vols 3 26 01 eileen gas control records indicate following rate changes march 26 2001 flow 20 000 rate 0900 1400 5 hrs 40 000 rate 1400 0100 11 hrs nom day 22 500 mmbtu please call see agree total nom reached 214 812 4404 eileen ponton 03 27 2001 09 39 00 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols 3 26 01 nom mcf mmbtu 24 167 21 820 22 409 btu 1 027 note changes flow rates 3 23 thru 3 25,0
noms actual vols 3 26 01 eileen gas control records indicate following rate changes march 26 2001 flow 20 000 rate 0900 1400 5 hrs 40 000 rate 1400 0100 11 hrs nom day 22 500 mmbtu please call see agree total nom reached 214 812 4404 eileen ponton 03 27 2001 09 39 00 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols 3 26 01 nom mcf mmbtu 24 167 21 820 22 409 btu 1 027 note changes flow rates 3 23 thru 3 25,0
hpl nom march 27 2001 see attached file hplno 327 xls hplno 327 xls,0
estimated actuals april 5 2001 estimated actuals teco tap 24 917 receive actuals duke forward,0
nom alloc june 6 th agree eileen ponton 06 07 2001 10 21 35 david avila lsp enserch us tu charlie stone energy txu tu melissa jones energy txu tu teacton aep com szajac aep com cc subject nom alloc june 6 th nom mcf mmbtu 0 0 0,0
enron hpl actuals march 28 2001 estimated actual march 28 2001 teco tap 20 000 receive numbers duke forward true actual numbers,0
enron hpl actuals march 28 2001 estimated actual march 28 2001 teco tap 20 000 receive numbers duke forward true actual numbers,0
hpl nom march 30 2001 see attached file hplno 330 xls hplno 330 xls,0
hpl nominations march 31 2001 april 1 2 2001 see attached file hplno 401 xls see attached file hplno 331 xls hplno 401 xls hplno 331 xls,0
txu contract search anthony daren farmer texas desk called today looking active contract ena txu gas distribution formerly txu lone star gas dated 11 1 97 queried global contracts cp find anything active please research txu entities see find physical contract ena date please call daren x 36905 questions thanks stacey barclay richardson enron net works llc global contracts stacey richardson enron com 713 853 0569 office 713 646 2495 fax 713 710 6084 pager,0
nom vols 3 24 thru 3 26 01 agree eileen ponton 03 26 2001 11 50 15 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject nom vols 3 24 thru 3 26 01 problems loading tufco volumes pg e system following estimates actuals follow tomorrow date nom mcf mmbtu 3 23 0 0 0 3 24 0 0 0 3 25 5000 4094 4205,0
nom vols 3 24 thru 3 26 01 agree eileen ponton 03 26 2001 11 50 15 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject nom vols 3 24 thru 3 26 01 problems loading tufco volumes pg e system following estimates actuals follow tomorrow date nom mcf mmbtu 3 23 0 0 0 3 24 0 0 0 3 25 5000 4094 4205,0
hpl nom march 28 2001 see attached file hplno 328 xls hplno 328 xls,0
noms actual vols 3 28 01 agree eileen ponton 03 29 2001 01 06 03 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols 3 28 01 nom mcf mmbtu 20 000 19 907 20 444 btu 1 027,0
noms actual vols 3 28 01 agree eileen ponton 03 29 2001 01 06 03 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual vols 3 28 01 nom mcf mmbtu 20 000 19 907 20 444 btu 1 027,0
tufco deal 108058 let look get back asap hakeem ogunbunmi volume management enron net works 713 853 1801 hakeem ogunbunmi enron com original message farmer daren j sent thursday august 16 2001 1 43 pm ogunbunmi hakeem subject fw tufco deal 108058 hakeem determined volume flow tufco 4 30 01 original message majorwitz buddy sent wednesday august 15 2001 1 43 pm farmer daren j cc ogunbunmi hakeem baxter bryce schumack sherlyn subject fw tufco deal 108058 darin since volume ena deal pgev epgt texas pipeline ena volume management contact hakeem ogunbunmi number x 31801 cc note fyi ena volume management assumed volume duties associated texas deals specifically houston pipe line houston pipe line still contact questions please let know buddy x 31933 original message baxter bryce sent tuesday august 14 2001 5 25 pm majorwitz buddy cc farmer daren j subject tufco deal 108058 buddy daren farmer called said 4 30 2001 hpl deal 108058 around 20 000 mmbtu scheduled actualized actualized 0 thinks incorrect check get back daren office tomorrow please get back directly thanks,0
hpl nom march 29 2001 see attached file hplno 329 xls hplno 329 xls,0
hpl nom april 3 2001 see attached file hplno 403 xls hplno 403 xls,0
noms actual flow 3 29 01 agree nomination eileen ponton 03 30 2001 10 05 40 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 29 01 nom mcf mmbtu 24 583 24 999 25 674 btu 1 027,0
noms actual flow 3 29 01 agree nomination eileen ponton 03 30 2001 10 05 40 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 29 01 nom mcf mmbtu 24 583 24 999 25 674 btu 1 027,0
fw txu fuel deals imbalances daren deals listed related tufco imbalances let know objections entering deals neal 3 9686 original message griffin rebecca sent thursday june 28 2001 9 58 winfree neal subject txu fuel deals voice mail said could add deals following date 1 31 1 31 location pgev tufco 4300101 volume 1 357 mmbtu price 3 94 entered purchase enron buyer date 4 30 4 30 location pgev tufco 4300101 volume 8 726 mmbtu price 3 94 entered sale enron seller date 5 31 5 31 location pgev tufco 4300101 volume 9 912 mmbtu price 3 94 entered purchase enron buyer related txu fuel wagner brown contract please let know questions thanks rebecca 713 571 3189,0
noms actual flow 3 22 01 agree nomination eileen ponton 03 23 2001 09 56 45 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 22 01 nom mcf mmbtu 38 334 36 871 37 867 btu 1 027,0
noms actual flow 3 22 01 agree nomination eileen ponton 03 23 2001 09 56 45 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 22 01 nom mcf mmbtu 38 334 36 871 37 867 btu 1 027,0
inter intra gisb enron north america forwarded contract forms may 25 review need resend keith ford txu fuel company contract administration supervisor forwarded keith ford bizsrv txu 06 19 2001 11 04 lynn handlin 06 18 2001 10 19 dfarmer enron com keith ford bizsrv txu tu cc subject inter intra gisb enron north america please forward inter intra gisb asap enron north america whatever name want use new contracts darren please note take changes gisb keith forwarding darren email dfarmer enron com thanks help let know number soon possibe update records,0
txu fuel company enter contract txu require ena warrant gas sold intrastate gas obvious reasons possible please give call wish discuss dp debra perlingiere enron north america legal 1400 smith street eb 3885 houston texas 77002 dperlin enron 713 853 7658 713 646 3490 fax,0
noms actual flow 3 21 01 agree nomination ccs eileen ponton 03 22 2001 03 30 54 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 21 01 nom mcf mmbtu 60 000 53 223 54 660 btu 1 027,0
noms actual flow 3 21 01 agree nomination ccs eileen ponton 03 22 2001 03 30 54 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 21 01 nom mcf mmbtu 60 000 53 223 54 660 btu 1 027,0
gisb contracts intrastate interstate gas mr farmer forwarded request comments debra perlingiere legal specialist x 3 7658 stacey dickson sr counsel x 3 5705 handle negotiations new master agreements please let know may assistance thank anthony campos enron corp _ global contracts 713 853 7911 office 713 646 2495 fax 713 709 0373 pager anthony campos enron com original message farmer daren j sent wednesday july 11 2001 12 41 pm campos anthony subject fw gisb contracts intrastate interstate gas anthony please contact keith ford txu fuel give info needs prepare contract ena tax id payment info etc need effective june 1 2001 correct person handle please forward appropriate person thanks original message keith ford enron mailto imceanotes 22 keith 20 ford 22 20 3 ckfordl 40 txu 2 ecom 3 e 40 enron enron com sent friday may 25 2001 2 01 pm dfarmer enron com subject gisb contracts intrastate interstate gas request lynn handlin please find attached copy following gisb contract form special provisions intrastate gas special provision interstate gas please review interested putting contracts place forward required information first page gisb contract form contracts prepared forwarded execution please keep mind txu fuel company intrastate pipeline purchase interstate gas certain limited conditions conditions covered item number 8 special provisions thanks keith ford txu fuel company contract administration supervisor see attached file gisb form final doc see attached file gisb spec prov intra final doc see attached file gisb spec prov inter final doc gisb form final doc gisb spec prov intra final doc gisb spec prov inter final doc,0
noms 6 20 thru 6 24 01 agree volumes thank eileen ponton 06 26 2001 09 10 12 david avila lsp enserch us tu charlie stone energy txu tu melissa jones energy txu tu teacton aep com slzajac aep com hplscheduling aep com gkbrazaitis aep com cc subject noms 6 20 thru 6 24 01 date nom 6 20 01 45 000 6 21 01 37 500 6 22 01 42 500 6 23 01 0 6 24 01 15 834 gas control supervisor working morning getting accurate volumes hopefully able e mail afternoon,0
noms actuals june 11 th 12 th agree eileen ponton 06 13 2001 02 54 04 pm david avila lsp enserch us tu charlie stone energy txu tu melissa jones energy txu tu teacton aep com slzajac aep com cc jerry k yager subject noms actuals june 11 th 12 th date nom mcf mmbtu 6 11 01 60 000 89 662 92 083 6 12 01 53 750 83 642 85 900 jerry please double check flow volumes 11 th 12 th due large difference nominations flow volumes,0
noms actual flow 03 20 01 agree nominations eileen ponton 03 21 2001 11 08 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 20 01 nom mcf mmbtu 50 000 46 771 48 034 btu 1 027,0
noms actual flow 03 20 01 agree nominations eileen ponton 03 21 2001 11 08 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 20 01 nom mcf mmbtu 50 000 46 771 48 034 btu 1 027,0
hpl nom march 24 26 2001 see attached file hplno 324 xls hplno 324 xls,0
hpl nom march 22 2001 see attached file hplno 322 xls hplno 322 xls,0
txu fuels sds nomination april 2001 attached april 2001 nomination takes gas sales purchase contract txu fuel company previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0
hpl nom march 22 2001 see attached file hplno 323 xls hplno 323 xls,0
txu fuel deal 789355 please verify price txu fuel deal 789355 5 17 sitara currently shows 4 40 txu called show 4 37 day please let know questions thanks rebecca,0
enron hpl actuals december 11 2000 teco tap 30 000 enron 120 000 hpl gas daily ls hpl lsk ic 30 000 enron,0
enron hpl actuals december 6 2000 teco tap 29 167 hpl iferc ls hpl lsk ic 40 000 enron,0
hpl nom march 21 2001 see attached file hplno 321 xls hplno 321 xls,0
hpl nom march 17 2001 see attached file hplno 317 xls hplno 317 xls,0
enron hpl actuals december 7 2000 teco tap 10 000 enron 15 208 hpl iferc 50 625 hpl gas daily ls hpl lsk ic 30 000 enron,0
hpl noms dec 8 2000 see attached file hplnl 208 xls hplnl 208 xls,0
enron hpl actuals december 12 2000 teco tap 103 125 hpl gas daily ls hpl lsk ic 30 000 enron,0
hpl nom december 12 2000 see attached file hplnl 212 xls hplnl 212 xls,0
hpl nom dec 14 2000 see attached file hplnl 214 xls hplnl 214 xls,0
enron hpl actuals december 8 10 2000 december 8 2000 teco tap 120 000 hpl gas daily 29 583 enron ls hpl lsk ic 20 000 enron december 9 2000 teco tap 120 000 hpl gas daily 30 000 enron december 10 2000 teco tap 30 000 enron 120 000 hpl gas daily,0
noms actual flow 3 19 01 agree eileen ponton 03 20 2001 10 05 59 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 19 01 date nom mcf mmbtu 3 19 01 60 000 59 944 61 562 btu 1 027,0
noms actual flow 3 19 01 agree eileen ponton 03 20 2001 10 05 59 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 19 01 date nom mcf mmbtu 3 19 01 60 000 59 944 61 562 btu 1 027,0
noms actual flow 03 15 agree eileen ponton 03 16 2001 10 11 53 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 15 date nom flow mcf flow mmbtu 3 15 60 000 59 386 60 989 btu 1 027,0
noms actual flow 03 15 agree eileen ponton 03 16 2001 10 11 53 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 15 date nom flow mcf flow mmbtu 3 15 60 000 59 386 60 989 btu 1 027,0
hpl nom december 9 2000 see attached file hplnl 209 xls hplnl 209 xls,0
hpl nom april 7 2001 see attached file hplno 407 xls hplno 407 xls,0
enron actuals december 5 2000 teco tap 110 000 hpl iferc 12 500 enron ls hpl lsk ic 40 000 enron,0
hpl nom december 13 2000 see attached file hplnl 213 xls hplnl 213 xls,0
hpl nom march 16 2001 see attached file hplno 316 xls hplno 316 xls,0
noms actual flow 3 19 01 agree nom 3 19 01 forwarded david avila lsp enserch us 03 20 2001 01 24 pm eileen ponton 03 20 2001 10 05 59 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 19 01 date nom mcf mmbtu 3 19 01 60 000 59 944 61 562 btu 1 027,0
noms actual flow 3 19 01 agree nom 3 19 01 forwarded david avila lsp enserch us 03 20 2001 01 24 pm eileen ponton 03 20 2001 10 05 59 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 3 19 01 date nom mcf mmbtu 3 19 01 60 000 59 944 61 562 btu 1 027,0
enron hpl actuals november 27 2000 teco tap 20 000 enron 100 000 hpl gas daily,0
noms actual flow 03 14 agree eileen ponton 03 15 2001 09 47 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 14 date nom flow mcf flow mmbtu 3 14 23 750 23 112 23 736 btu 1 027,0
noms actual flow 03 14 agree eileen ponton 03 15 2001 09 47 26 david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 14 date nom flow mcf flow mmbtu 3 14 23 750 23 112 23 736 btu 1 027,0
enron hpl actuals november 22 26 2000 november 22 2000 teco tap 30 000 enron 76 250 hpl gas daily november 23 2000 teco tap 0 november 24 2000 teco tap 30 000 enron 63 750 hpl gas daily november 25 2000 teco tap 30 000 enron 76 250 hpl gas daily november 26 2000 teco tap 30 000 enron 95 000 hpl gas daily,0
enron hpl actuals november 30 2000 teco tap 115 833 hpl gas daily,0
hpl nom november 23 2000 see attached file hplnl 123 xls hplnl 123 xls,0
txu fuel nom 12 07 00 see attached file hplnl 207 xls hplnl 207 xls,0
txu nom 11 29 00 see attached file hplnl 129 xls hplnl 129 xls,0
noms actual flow 03 13 agree eileen ponton 03 14 2001 12 32 16 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 13 date nom flow mcf flow mmbtu 3 13 7 500 7 666 7 873 btu 1 027,0
noms actual flow 03 13 agree eileen ponton 03 14 2001 12 32 16 pm david avila lsp enserch us tu charlie stone texas utilities tu melissa jones texas utilities tu hpl scheduling enron com liz bellamy enron com cc subject noms actual flow 03 13 date nom flow mcf flow mmbtu 3 13 7 500 7 666 7 873 btu 1 027,0
enron hpl actuals nov 28 2000 teco tap 30 000 enron 120 000 hpl gas daily,0
enron hpl actuals december 1 3 2000 december 1 2000 teco tap 35 000 enron 105 625 hpl iferc december 2 2000 teco tap 30 000 enron 120 000 hpl iferc december 3 2000 teco tap 30 000 enron 120 000 hpl iferc,0
enron hpl actuals december 4 2000 teco tap 30 000 enron 120 000 hpl iferc,0
revision 1 hpl nominations nov 27 2000 nov 28 2000 see attached file hplnl 123 xls see attached file hplnl 128 xls hplnl 123 xls hplnl 128 xls,0
txu fuels sds nomination december 2000 attached december 2000 nomination takes gas sales purchase contract txu fuel previously tufco hpl resources co txu fuel contr 3949 well december 2000 nomination takes gas sales purchase contract txu fuel sds please advise questions concerning attached thanks ccs see attached file minhplno 0 xls see attached file sdsnom xls minhplno 0 xls sdsnom xls,0
hpl noms nov 30 2000 see attached file hplnl 130 xls hplnl 130 xls,0
enron hpl actuals november 29 2000 teco tap 18 208 enron 20 125 hpl gas daily,0
hpl nom december 5 2000 see attached file hplnl 205 xls hplnl 205 xls,0
hpl nom november 28 2000 see attached file hplnl 128 xls hplnl 128 xls,0
actuals december 1 3 2000 numbers late afternoon david office today charlie called emergency meeting sorry inconvenience,0
hpl nom december 2 2000 see attached file hplnl 202 xls hplnl 202 xls,0
txu fuels sds nomination december 2000 attached december 2000 nomination takes gas sales purchase contract txu fuel previously tufco sds please advise questions concerning attached thanks ccs see attached file sdsnom xls sdsnom xls,0
hpl nom december 6 2000 see attached file hplnl 206 xls hplnl 206 xls,0
enron hpl actuals november 21 2000 teco tap 30 000 enron 50 000 hpl gas daily,0
txu noms 3 14 01 see attached file hplno 314 xls hplno 314 xls,0
enron hpl actuals november 10 12 2000 november 10 2000 teco tap 40 000 enron 66 667 hpl iferc november 11 2000 teco tap 40 000 enron 104 583 hpl iferc november 12 2000 teco tap 40 000 enron 110 000 hpl iferc,0
enron hpl actuals november 20 2000 teco tap 30 000 enron 68 542 hpl gas daily,0
day change revision 2 txu fuel trans k 501 november 15 2000 see attached file hplnl 115 xls hplnl 115 xls,0
revison 1 enron hpl actuals november 10 12 2000 november 10 2000 teco tap 40 000 enron 26 042 hpl iferc 40 625 hpl gas daily november 11 2000 teco tap 40 000 enron 104 583 hpl gas daily november 12 2000 teco tap 40 000 enron 110 000 hpl gas daily forwarded melissa jones texas utilities 11 13 2000 10 44 melissa jones 11 13 2000 10 01 charlie stone texas utilities tu gary green texas utilities tu daren j farmer enron com gary hanks enron com carlos j rodriguez enron com earl tisdale enron com david avila lsp enserch us tu liz bellamy enron com cc subject enron hpl actuals november 10 12 2000 november 10 2000 teco tap 40 000 enron 66 667 hpl iferc november 11 2000 teco tap 40 000 enron 104 583 hpl iferc november 12 2000 teco tap 40 000 enron 110 000 hpl iferc,0
day change revision 1 txu fuel trans k 501 november 17 2000 see attached file hplnl 117 xls hplnl 117 xls,0
enron hpl nom november 18 2000 see attached file hplnl 118 xls hplnl 118 xls,0
enron hpl actuals november 16 2000 teco tap 40 000 enron 30 833 hpl gas daily,0
